Date / Time,City,State,Shape,Duration,Summary,Posted,Date of Sighting,Time of Sighting,Meridian
10/15/17 2:00,Pittsburgh,PA,Triangle,30 minutes,Aliens.,11/3/17,10/15/17,2:00:00,AM
10/13/17 17:46,Brewster,,Triangle,8 second,Driving home from work on a beautiful afternoon not a cloud in the sky look up for no reason and there the object is it was like a brig,10/19/17,10/13/17,5:46:00,PM
10/12/17 22:50,Clearwater,FL,Triangle,30 seconds,Boomerang-shaped UFO. ((anonymous report)),10/19/17,10/12/17,10:50:00,PM
10/10/17 19:20,Cheswick,PA,Triangle,1.5 minutes,"Slow moving, quiet, triangle shape at low altitude in dark sky.",10/19/17,10/10/17,7:20:00,PM
10/8/17 20:15,Longview,TX,Triangle,45 minutes,I had gone out on my pool patio with a glass of ice tea to relax while my family watched football. As soon as I sat down in my longue c,10/19/17,10/8/17,8:15:00,PM
10/8/17 17:49,River Falls/Prescott,WI,Triangle,5 minutes,Large light/objects seen in sky during daytime.,10/19/17,10/8/17,5:49:00,PM
10/8/17,Woodbridge,VA,Triangle,1 minute,"This was one triangle craft, definately not a Jet or Airplane, three lights on each point, 1 blinking red light. ((anonymous report))",10/19/17,10/8/17,,
10/7/17 20:15,Chandler,AZ,Triangle,5 minutes,We saw 2 lights that seemed to be a helicopter but we didn't hear any noise. There was no flashing wing or tail light. Just an orangish,10/19/17,10/7/17,8:15:00,PM
10/6/17 21:00,Nashua,NH,Triangle,5 minutes,Triangle shaped object hovering near highway. ((anonymous report)),10/19/17,10/6/17,9:00:00,PM
10/4/17 20:20,Beaufort,SC,Triangle,1 minute,"Black massive triangle UFO with three lights on the front, moving low and slow, no engine noise.",10/19/17,10/4/17,8:20:00,PM
10/2/17 21:00,Rancho Palos Verdes,CA,Triangle,>30 seconds,"UFO spotted flying low for >30 seconds, no reports called in personally but multiple helicopters spotted circling within 5 minutes",10/5/17,10/2/17,9:00:00,PM
10/1/17 23:25,Route 476,PA,Triangle,30 minutes,4 triangles of light flying in a line near Route 476.,10/5/17,10/1/17,11:25:00,PM
10/1/17 11:25,Denver,CO,Triangle,15 minutes,A cluster of whitish balls with blue chevron wings over Denver Colorado,10/5/17,10/1/17,11:25:00,AM
10/1/17 8:10,Mechanicsburg,PA,Triangle,10 minutes,"3 bright orange lights in a triangular shape just, then all of a sudden, it disappeared.",10/5/17,10/1/17,8:10:00,AM
10/1/17 1:00,Clay City,KY,Triangle,>1 hour,"V-shape or triangle or boomerang shape with lights but not at the bottom still, but you could see erratic movements from time to time.",10/5/17,10/1/17,1:00:00,AM
9/30/17 17:00,Lasalle,IL,Triangle,2 minutes,"I was walking down the street, down hill, in a neighborhood. Its a little past dusk.. When I a blacklight looking light caught my eye.",3/23/18,9/30/17,5:00:00,PM
9/29/17 3:00,Wewahitchka,FL,Triangle,2 hours,Bright lights in sky. Red blue maybe green. Hoovering. Another one further out. I Never seen a star like this. ((anonymous report)),10/5/17,9/29/17,3:00:00,AM
9/29/17 2:20,Waupaca,WI,Triangle,5 minutes,Large Triangular craft with amber lights in corners and smaller light at point rotated white and blue moving in tandem of each other,10/5/17,9/29/17,2:20:00,AM
9/28/17 23:15,West Suffield,CT,Triangle,2 minutes,Triangle shaped craft over West Suffield,10/5/17,9/28/17,11:15:00,PM
9/28/17 21:00,Pataskala,OH,Triangle,6 seconds,Low flying silent black triangle.,10/19/17,9/28/17,9:00:00,PM
9/28/17 6:00,Bay Village,OH,Triangle,10 minutes,I was driving my husband to work early morning while it was still dark outside. As I pulled out of my driveway and headed down the stre,10/5/17,9/28/17,6:00:00,AM
9/28/17 6:00,Bay Village,OH,Triangle,10 minutes,I was driving my husband to work early morning while it was still dark outside. As pulled out of my driveway and headed down the street,10/5/17,9/28/17,6:00:00,AM
9/27/17 21:30,Tacoma,WA,Triangle,45 minutes,Bright illuminating diamond and round shape objects.,9/28/17,9/27/17,9:30:00,PM
9/27/17 21:00,Johnston City,IL,Triangle,3+ hours,Some of the objects appeared to have pulsating lights along the sides of the crafts.,9/28/17,9/27/17,9:00:00,PM
9/27/17 3:00,Springfield,MO,Triangle,2 minutes,Witnessed a triangular shaped craft in the night sky while walking to my front door. It moved unnaturally smooth and fast. Not manmade.,9/28/17,9/27/17,3:00:00,AM
9/25/17 23:30,Fruitport,MI,Triangle,30-60 minutes,"triangle shaped object, red, green and white lights flashing. ((NUFORC Note: Possible ""twinkling"" star?? PD))",9/28/17,9/25/17,11:30:00,PM
9/25/17 23:00,Antioch,TN,Triangle,30 minutes,Blue triangle. ((anonymous report)),9/28/17,9/25/17,11:00:00,PM
9/25/17 20:13,Grand Haven,MI,Triangle,5 seconds,"Driving S on US 31 To. Ins road. Large triangular craft with red, blue, green light on each corner flying W to E. ((anonymous report))",10/5/17,9/25/17,8:13:00,PM
9/25/17 19:30,Union,NJ,Triangle,1-2 seconds,Brightly illuminated triangular-shaped light.,9/28/17,9/25/17,7:30:00,PM
9/23/17 23:00,Mount Pleasant,SC,Triangle,1 minute,Spotted a triangular shaped object with lights on each end move swiftly with no sound. ((anonymous report)),9/28/17,9/23/17,11:00:00,PM
9/23/17 23:00,Riverside,,Triangle,5 minutes,I was leaving riverside driving on the 60 fwy when I saw a flashing light on the sky as if u were lighting a match little light was fla,9/28/17,9/23/17,11:00:00,PM
9/23/17 9:41,Carmel/Kent,NY,Triangle,2-4 minutes,Triangle with 5 flashing lights.,10/19/17,9/23/17,9:41:00,AM
9/22/17 0:00,The Villages,FL,Triangle,5 seconds,"This grey triangular object was as big as a car with rounded triangular wings flying a slow as trees no lights, silent.",9/28/17,9/22/17,12:00:00,AM
9/20/17 21:00,Eureka,UT,Triangle,30 minutes,"Black triangular with (larger than normal aircraft) 3 red lights 1 at each point of the craft Locally known as ""military operated.""",9/28/17,9/20/17,9:00:00,PM
9/20/17 5:53,Ocean City,NJ,Triangle,3 minutes,"Black triangular UFO one light with military plane drive by it, but thus thing was not an a/c. ((anonymous report))",9/21/17,9/20/17,5:53:00,AM
9/17/17 21:00,Oldsmar,FL,Triangle,30 seconds,"Large, silent, low flying, triangular object in Oldsmar passes overhead and continues flying until angling upward and flying away.",9/21/17,9/17/17,9:00:00,PM
9/15/17 6:15,Portland,OR,Triangle,5 minutes,"Just past Dalles Exit on 205 headed north, 3 white lights on each corner 1 red light in center. Size of small single engine plane. Movi",9/21/17,9/15/17,6:15:00,AM
9/15/17,Vancouver (Canada),BC,Triangle,13-15 seconds,"Craft hoovering in one spot for a couple hours. ((NUFORC Note: We suspect a star or a planet, possibly Venus. PD))",9/21/17,9/15/17,,
9/13/17 6:12,Charlotte,NC,Triangle,>20 minutes,Bright orange orbs. ((anonymous report)),9/14/17,9/13/17,6:12:00,AM
9/13/17 5:38,Fort Bragg (close to),NC,Triangle,10-15 minutes,On I-95 N getting close to Fort Bragg exits. I noticed what looked like a plane far off with a bright light. ((anonymous report)),9/21/17,9/13/17,5:38:00,AM
9/12/17 22:00,Longwood,FL,Triangle,1 min,Picture of triangular craft with laser beam propulsion. ((anonymous report)),9/21/17,9/12/17,10:00:00,PM
9/12/17,Fort Myers,FL,Triangle,,So there were two triangle things it was to low to be a plane and it had triangle lights on the bottom and it was also going to slow to,1/14/18,9/12/17,,
9/9/17 22:00,Redding,CA,Triangle,3 hours,"Saw a strange blinking light, red, green, blue, and white. Flying somewhere above N CA. ((NUFORC Note: Twinkling stars?? Anon. PD))",9/12/17,9/9/17,10:00:00,PM
9/9/17 22:00,Boonville,MO,Triangle,Seconds,"Low flying Triangle craft with Blue and White lights on each corner near Booneville, Missouri over Hwy. 70",9/12/17,9/9/17,10:00:00,PM
9/8/17 21:45,Rothbury,MI,Triangle,30 seconds,"I initally saw one very bright light that looked like a very bright satellite. My girlfriend then said,&quot; look, there's a 2nd one f",9/12/17,9/8/17,9:45:00,PM
9/8/17 19:00,Alliance,OH,Triangle,3-5 minutes,I spotted 3 bright orange circular objects floating together hovering over a field; silent.,11/17/17,9/8/17,7:00:00,PM
9/7/17 22:00,Richmond,TX,Triangle,10 seconds,Black triangle over Texas.,9/8/17,9/7/17,10:00:00,PM
9/4/17 20:45,Manalapan,NJ,Triangle,5-10 seconds,"Silent black triangle aircraft without lights, seen traveling through the sky at night.",9/8/17,9/4/17,8:45:00,PM
9/1/17 22:50,Grovetown,GA,Triangle,1-2 minutes,"On Sept. 1, 2017, a triangle UFO was moving west to east over Grovetown, Ga. headed towards Ft. Gordon Army Base.",9/28/17,9/1/17,10:50:00,PM
9/1/17 5:15,Whitehall,PA,Triangle,2-3 minutes,Silent Black Triangle With Lights Flying Across Sky,9/5/17,9/1/17,5:15:00,AM
8/26/17 0:00,Mackay (Australia),,Triangle,5,Small cloaked (camouflaged) triangle UFO with lights on all corners and no sound has heard.,9/5/17,8/26/17,12:00:00,AM
8/24/17 6:33,Cincinnati,OH,Triangle,30 seconds,Silent Transparent Triangular craft with bright white orb in the center!,12/21/17,8/24/17,6:33:00,AM
8/22/17 23:45,Louisville,KY,Triangle,1 minute,I heard a noise like a large machine getting louder and louder and then I saw an it come right over my house very low on a staight line,8/24/17,8/22/17,11:45:00,PM
8/21/17 23:20,Ellicott City,MD,Triangle,1 minute,"Triangular shape UFO with blinking lights flying over Ellicott City, MD. ((anonymous report))",8/24/17,8/21/17,11:20:00,PM
8/21/17 11:27,Caldwell,ID,Triangle,-1 second,UFO CLOUD 2400MPH ((anonymous report)),8/24/17,8/21/17,11:27:00,AM
8/18/17 21:00,West Palm,FL,Triangle,10 minutes,Triangle shaped object with two green lights and one red light then it appeared to have three green and one red. It moved side to side,8/24/17,8/18/17,9:00:00,PM
8/18/17 15:00,Edmonton (Canada),AB,Triangle,2 seconds,Solid red object. Triangular.,8/24/17,8/18/17,3:00:00,PM
8/16/17 20:30,Loudon,NH,Triangle,1 minute,"Triangular shaped object flying lower than any normal aircraft, also sounded louder than an usual aircraft, loud roar. Lit underneath a",8/24/17,8/16/17,8:30:00,PM
8/15/17 17:00,Cold Springs (Bugtussel),AL,Triangle,5 minutes,I seen a looked triangle or teardrop craft it was about 5 to 8 miles away.,8/24/17,8/15/17,5:00:00,PM
8/14/17 22:00,Austin,TX,Triangle,20 minutes,"NW part of Austin. In the W part of the sky, three lights appeared, thought it was a plane, but the lights started becoming bright.",8/17/17,8/14/17,10:00:00,PM
8/13/17 3:30,Kenmore,NY,Triangle,Unknown,Pinpoint jade green lights in triangular formation.,8/17/17,8/13/17,3:30:00,AM
8/12/17 22:00,Muskegon,MI,Triangle,30 seconds,4 lights over Muskegon Unity Fest. ((anonymous report)),8/17/17,8/12/17,10:00:00,PM
8/12/17 11:03,Oakboro,NC,Triangle,All night,"There were multiple triangle silent craft just hovering,eventually they all started moving around.",8/17/17,8/12/17,11:03:00,AM
8/11/17 15:30,Augusta,ME,Triangle,ongoing,Have aliens from outside our planetary system made contact (a base of sorts) with Earthlings in the past.,9/5/17,8/11/17,3:30:00,PM
8/9/17 13:15,Rabbit Ears Pass/Steamboat springs,CO,Triangle,5 seconds,A dark grey triangle over Rabbit Ear's Pass.,8/17/17,8/9/17,1:15:00,PM
8/5/17 23:00,Leicester,MA,Triangle,60 seconds,Extremely large and completely silent triangular craft with 5 pulsating white lights scanning the treeline,8/17/17,8/5/17,11:00:00,PM
8/5/17 23:00,Pierre,SD,Triangle,2 minutes,Blinding bright triangle. ((anonymous report)),8/11/17,8/5/17,11:00:00,PM
8/1/17 21:00,Newcastle,OK,Triangle,5 minutes,"3 lights, triangle, then lights moved into a straight line",8/4/17,8/1/17,9:00:00,PM
7/29/17 23:30,Lexington,NC,Triangle,3-5 minutes,The object appeared to plummet out of the sky as a light blue light of some sort and was lower than a plane would fly. I know this beca,8/4/17,7/29/17,11:30:00,PM
7/28/17 16:00,West Jordan,UT,Triangle,30 seconds,"Though a former military air traffic controller, I've never seen anything like it.",8/4/17,7/28/17,4:00:00,PM
7/27/17 21:35,Rogers,AR,Triangle,20 seconds,Reddish orange lowly blinking lights,8/4/17,7/27/17,9:35:00,PM
7/27/17 3:30,Monroeville,PA,Triangle,5 minutes,"Bright orange, low flying, something.",7/27/17,7/27/17,3:30:00,AM
7/25/17 20:30,Rock Springs,NM,Triangle,2-4 minutes,I watched a aircraft following glowing orb. The aircraft had blinking lights the prb did not. ((anonymous report)),7/27/17,7/25/17,8:30:00,PM
7/25/17 4:00,Ladson,SC,Triangle,10 seconds,"UFO houvering over neighbor's house in Ladson, SC",7/27/17,7/25/17,4:00:00,AM
7/24/17 23:00,Rochester Hills,MI,Triangle,30 seconds,"Solid Bright white triangular shape with short beams of lights emitting from all angles. This moved in a steady, fast pace.",7/27/17,7/24/17,11:00:00,PM
7/24/17 18:28,Lusaka (Zambia),,Triangle,10 minutes,As i was coming from the market close to my house i firstly saw 3 red lights and assumed it was an air plane but as it was moving i mon,7/27/17,7/24/17,6:28:00,PM
7/22/17 22:15,Montreal (Canada),QC,Triangle,45 seconds,"Green illuminated ""V"" shape seen above Montreal, Quebec, Canada. ((NUFORC Note: Witness is skilled & highly educated scientist. PD))",7/23/17,7/22/17,10:15:00,PM
7/21/17 22:15,Pelham,NH,Triangle,5 minutes,Three orange lights lifted through the tree line and stacked atop one another in a line. They hovered for a handful of seconds and in,7/23/17,7/21/17,10:15:00,PM
7/19/17 16:00,"Suliszów, Wietokrzyskie (Poland)",,Triangle,0.43 second,An object with about 4000-5000 km/h speed passed by my drone in the air. It was not a bullet. It was completely silent.,7/23/17,7/19/17,4:00:00,PM
7/17/17 23:10,Copake,NY,Triangle,10 minutes,Driving E on RTE23 we saw 3 orange oblong lights in a triangular form about 50 feet to each light.,7/23/17,7/17/17,11:10:00,PM
7/17/17 21:45,Fulton,NY,Triangle,5 minutes,3 red triangle UFO's cause power outage and lightning.,7/23/17,7/17/17,9:45:00,PM
7/16/17 23:45,Selden,NY,Triangle,2 minutes,Dark triangle with orange lights seen in Selden NY,7/23/17,7/16/17,11:45:00,PM
7/16/17 23:30,Pulaski,MO,Triangle,5 minutes,"I was driving between Meta & Dixon, MO, on highway 133 when I noticed a bright light overhead. At first I thought it was a brigh",7/23/17,7/16/17,11:30:00,PM
7/15/17 21:00,Post Falls,ID,Triangle,5 minutes,"Seen first one over Post Falls, and over CDA, then nothing, no noise. Had 3 glowing lights at ends of triangle. ((anonymous report))",7/23/17,7/15/17,9:00:00,PM
7/13/17 23:00,Wappingers Falls,NY,Triangle,5 minutes,It seemed to be a boomerang or triangular shape object that was hovering but slowly moving.,7/14/17,7/13/17,11:00:00,PM
7/12/17 23:50,Weston,FL,Triangle,4 minutes,"Changing colors between red, green, yellow, orange. Faster than plane, no sound. ((anonymous report))",7/14/17,7/12/17,11:50:00,PM
7/12/17 22:50,Rancho Cucamonga,CA,Triangle,2 minutes,Red triangular lights in the sky moving eastbound in Southern California night sky. ((NUFORC Note: Witness is comm. pilot. PD)),7/14/17,7/12/17,10:50:00,PM
7/12/17 22:38,Carlisle,PA,Triangle,10 minutes,Low silent object with multiple blinking lights followed by bright light over field.,7/14/17,7/12/17,10:38:00,PM
7/12/17 22:30,Cavalier,ND,Triangle,~20 minutes,"2 triangle objects, appeared to be stationary, straight up from Cavalier very high in the sky. Suddenly one took off at high speed.",7/14/17,7/12/17,10:30:00,PM
7/11/17 1:50,Osage Beach,MO,Triangle,7 seconds,Three bright lights in a triangle shape moving fast and completely silent before vanishing into thin air. ((anonymous report)),7/14/17,7/11/17,1:50:00,AM
7/11/17 0:20,Florence,MT,Triangle,60 seconds,"Green and red light Bitterroot Valley, MT",7/14/17,7/11/17,12:20:00,AM
7/10/17 3:00,Scituate,MA,Triangle,5 minutes,I was sitting outside with a friend and saw a very large bright light coming across the sky from the west towards the east. At first I,9/14/17,7/10/17,3:00:00,AM
7/6/17 4:08,Woodstock,GA,Triangle,20 seconds,Was outside in my garage and i heard a plane kindve low. I figured maybe its a plane that going to the small airport near me and is ab,7/7/17,7/6/17,4:08:00,AM
7/5/17 16:30,Port Hadlock,WA,Triangle,5 seconds/3 seconds,Two triangular objects seen through/over high clouds.,7/7/17,7/5/17,4:30:00,PM
7/5/17 3:00,Port Sanilac,MI,Triangle,3 hours,Urgent sighting and possible encounter.,7/7/17,7/5/17,3:00:00,AM
7/3/17 23:00,Los Angeles,CA,Triangle,5 seconds,"Triangular shape was hovering in the distance, flashing red and white lights.",7/7/17,7/3/17,11:00:00,PM
7/2/17 21:45,Denton,TX,Triangle,5 minutes,"At 9:45 pm I was walking north on Fulton. Here in Denton it's clear skies with a waxing moon, but a thunderstorm in Oklahoma was reall",7/7/17,7/2/17,9:45:00,PM
7/2/17 10:02,Sullivan,MO,Triangle,3 seconds,"Triangle craft with lights facing downwards, slow to stop, then 2 seconds later was gone, around Hwy 185 North. ((anonymous report))",7/7/17,7/2/17,10:02:00,AM
6/28/17 0:30,Miamiville,OH,Triangle,1 minute,"This this the second time I've seen this flying object. It was triangular in shape with an orange glowing light at each corner, and ave",7/7/17,6/28/17,12:30:00,AM
6/28/17 0:05,Bear,DE,Triangle,15 seconds,Triangular object. White light illumination not yellow. No port or star at lights. Traveled from L to R in seconds. Heading N.,7/7/17,6/28/17,12:05:00,AM
