Date / Time,City,State,Shape,Duration,Summary,Posted,Date,Time,Meridian,Month,Day,Year
8/28/16 10:30,Albuquerque,NM,Triangle,5-7 seconds,"Dark grey, nodular, triangular craft passed overhead above tree line and made absolutely no noise.",9/15/16,8/28/16,10:30:00,AM,8,28,2016
8/27/16 23:15,White House,TN,Fireball,5 minutes,5 bright red orbs traveling west then slowed stopped and turned to the south and faded out.,8/29/16,8/27/16,11:15:00,PM,8,27,2016
8/27/16 21:25,Spencerport,NY,Circle,8 minutes,"Three Flaming Balls Over Spencerport, NY",8/29/16,8/27/16,9:25:00,PM,8,27,2016
8/27/16 20:15,Jefferson,SD,Fireball,Few minutes,Brilliant fireball traveled from east to west. ((anonymous report)),8/29/16,8/27/16,8:15:00,PM,8,27,2016
8/26/16 23:30,Surf City,NJ,Fireball,1 minute,Fast fireball across sky.,8/29/16,8/26/16,11:30:00,PM,8,26,2016
8/26/16 20:45,Laplata,MD,Circle,Route 6,((HOAX??)) My gf observed a very large bright light hovering in the sky much bigger than a star. ((anonymous report)),8/29/16,8/26/16,8:45:00,PM,8,26,2016
8/26/16 20:30,Macomb,IL,Triangle,2 minutes,"It was triangular in shape it looked like several spheres making connected making up the triangle. It had a weird glow to it, it was f",8/29/16,8/26/16,8:30:00,PM,8,26,2016
8/25/16 23:00,Astoria,OR,Circle,3 seconds,Large yellow orb crossed the sky twice heading east.,8/29/16,8/25/16,11:00:00,PM,8,25,2016
8/25/16 21:00,Aloha,OR,Circle,,Red round light bouncing around the sky quickly,8/29/16,8/25/16,9:00:00,PM,8,25,2016
8/25/16 20:58,Canton,OH,Fireball,5 minutes,"Golden glowing, flame like orb in night sky.",8/29/16,8/25/16,8:58:00,PM,8,25,2016
8/25/16 5:40,McConnellsburg,PA,Triangle,3 minutes,"08/24/2016 large, silent, triangular object flew over farm.",8/29/16,8/25/16,5:40:00,AM,8,25,2016
8/25/16 2:20,Lakewood,WA,Fireball,3 minutes,Third time I've seen this. This time strange because they were red at first than turned white toward Ft. Lewis.,8/29/16,8/25/16,2:20:00,AM,8,25,2016
8/24/16 20:30,Rantoul,IL,Circle,0.30 minutes,Ufo maybe?,8/29/16,8/24/16,8:30:00,PM,8,24,2016
8/24/16 16:00,Lakeland,FL,Circle,4 minutes,"Driving E. In the SE direction, I notice a bright white light that isn't moving.",8/25/16,8/24/16,4:00:00,PM,8,24,2016
8/24/16 1:10,Mt. Airy,MD,Fireball,3 minutes,Large circular orange fireball hazed with black.,6/22/17,8/24/16,1:10:00,AM,8,24,2016
8/23/16 23:00,Rutland (near; Griffith Lake),VT,Circle,6 seconds,Bright flash of circler light over Green Mt..,8/29/16,8/23/16,11:00:00,PM,8,23,2016
8/23/16 22:20,Holland,MI,Fireball,<1 minute,2 bright orange/red balls moving SSE to NNW (one after the other) across sky in approximately 10 seconds.,8/25/16,8/23/16,10:20:00,PM,8,23,2016
8/23/16 17:30,Kansas City/Columbia (between),MO,Triangle,10 minutes (flyover),"I-70/MM 90, I saw two low-flying triangular crafts. They were massive and appeared to be flat. ((NUFORC Note: B2 bombers. PD))",8/25/16,8/23/16,5:30:00,PM,8,23,2016
8/23/16 15:30,Comer's Rock (near),VA,Triangle,30 minutes,"Triangular objects moving East within fast moving clouds at Comer's Rock campground, Grayson, VA",9/30/16,8/23/16,3:30:00,PM,8,23,2016
8/23/16 10:30,Hilliard,OH,Triangle,30,((HOAX??)) the of us had seen it on the right side above a neighbor's house. ((anonymous report)),8/25/16,8/23/16,10:30:00,AM,8,23,2016
8/22/16 22:23,Hossegor (France),,Triangle,1 second,Black silent hight speed triangle.,8/25/16,8/22/16,10:23:00,PM,8,22,2016
8/22/16 21:50,Westwood,MA,Circle,10 seconds,"Bright circle light being, followed by two helicopters. ((anonymous report)).",8/25/16,8/22/16,9:50:00,PM,8,22,2016
8/22/16 21:00,Oak Grove,MO,Circle,5 seconds,Looked up and saw a yellow/orange stationary light that was brighter than a shooting star slowly get brighter over about two seconds.,8/25/16,8/22/16,9:00:00,PM,8,22,2016
8/22/16 2:49,Perris,CA,Fireball,>20 minutes,Orange light in sky that makes explosion sounds.,8/25/16,8/22/16,2:49:00,AM,8,22,2016
8/22/16 0:30,Hibbing,MN,Fireball,30 seconds,"Seen a glowing object, kind of at first looked triangular then turned into more of a fire ball look. Glowing.",8/25/16,8/22/16,12:30:00,AM,8,22,2016
8/21/16 21:40,Erie,CO,Triangle,3 minutes,"4 triangular shaped craft in formation, no lights, no noise.",8/25/16,8/21/16,9:40:00,PM,8,21,2016
8/21/16 11:24,Columbia,MO,Circle,5-Apr,"My mom called me out from where I was inside the house, telling me to come quick. She said that my dad had seen something.",8/25/16,8/21/16,11:24:00,AM,8,21,2016
8/21/16 10:58,Gillette,WY,Circle,2 minutes,Was driving mid morning and saw 6 spheres flying together and moving around each other. They were shiny and silver looking.,8/25/16,8/21/16,10:58:00,AM,8,21,2016
8/20/16 22:50,San Diego (North County),CA,Circle,5 minutes,"My wife and I both saw three orange lights in the sky, moving in different directions, and making no sound.",8/25/16,8/20/16,10:50:00,PM,8,20,2016
8/20/16 22:30,Jamestown,PA,Fireball,2-3 minutes,Four fireball orbs visible over Pymatuning Lake.,8/25/16,8/20/16,10:30:00,PM,8,20,2016
8/20/16 21:45,Southport,FL,Triangle,30 minutes,"Unusual space craft making erratic movements(turns) in the evening sky(21:45) , Aug 20th.2016 over Southport, FL.",8/25/16,8/20/16,9:45:00,PM,8,20,2016
8/20/16 20:22,Hazel Crest,IL,Fireball,3 minutes and 20 seconds,10-12 yellow/orange fireballs moving in strange formation no sound and sequentially disappearing.,8/25/16,8/20/16,8:22:00,PM,8,20,2016
8/20/16 5:00,Meridian,ID,Triangle,2 hours,"Looked out my window at 5 am, saw a bright flashing coming from the UFO. It caught my attention when the flashes changed from blue.",8/25/16,8/20/16,5:00:00,AM,8,20,2016
8/19/16 22:05,Red Lion,PA,Triangle,<1 minute,"Small craft, blue flashing lights, hovered, spun around, shot straight up, beautiful blue lights.",8/25/16,8/19/16,10:05:00,PM,8,19,2016
8/19/16 22:00,Fort Pierce,FL,Fireball,2:00,"From my backyard in Fort Pierce/Lakewood Park we witnessed a fireball over the East Coast coming from N, heading S.",8/25/16,8/19/16,10:00:00,PM,8,19,2016
8/19/16 21:45,Curtis Bau,MD,Circle,3 minutes,Two orange objects over Baltimore.,8/25/16,8/19/16,9:45:00,PM,8,19,2016
8/19/16 21:00,Gosnell,AR,Triangle,15 minutes,"Black triangle, two white lights, one red blinking light.",8/25/16,8/19/16,9:00:00,PM,8,19,2016
8/19/16 18:56,Kokomo,IN,Circle,4 minutes,8-10 glowing orange red-ish orbs passing by as if migrating.,12/5/16,8/19/16,6:56:00,PM,8,19,2016
8/19/16 6:30,Pompano Beach,FL,Fireball,Few seconds,Green Fireball spotted over Pompano Beach in the Morning.,8/29/16,8/19/16,6:30:00,AM,8,19,2016
8/19/16 0:55,Vero Beach,FL,Fireball,10 minutes,Fireball looking UFO hovered near us on beach,9/2/16,8/19/16,12:55:00,AM,8,19,2016
8/19/16 0:54,Boca Raton,FL,Fireball,2 minutes,"Silent fireball like object slowly flew across sky, then darted off to the east, like a shooting star, leaving our atmosphere.",8/19/16,8/19/16,12:54:00,AM,8,19,2016
8/19/16 0:53,Vero Beach,FL,Circle,2:24,What I thought was a meteor might have been something else.,8/19/16,8/19/16,12:53:00,AM,8,19,2016
8/18/16 23:55,Lake Wales,FL,Circle,3-4 minutes,firey round object approached us and stop changing direction and color with no noise.,8/25/16,8/18/16,11:55:00,PM,8,18,2016
8/18/16 22:40,Atlantic City,NJ,Triangle,2 minutes,Large triangular craft seen over Rt. 30.,8/19/16,8/18/16,10:40:00,PM,8,18,2016
8/18/16 21:45,Albany,OR,Circle,Ongoing,"Circle aircraft, with three non-blinking lights, passed over very slowly.",8/19/16,8/18/16,9:45:00,PM,8,18,2016
8/18/16 21:00,Mesa,AZ,Fireball,2 seconds,"Green, bright, ball falling from sky, Mesa, AZ.",8/19/16,8/18/16,9:00:00,PM,8,18,2016
8/18/16 20:37,Maricopa,AZ,Circle,4 minutes,Bright flashing light zig zagging across the sky. ((anonymous report)),8/19/16,8/18/16,8:37:00,PM,8,18,2016
8/18/16 20:30,Saint Simons Island,GA,Triangle,10-15 seconds,"Two fast, silent, red-orange triangles over St. Simons Island, Georgia.",8/19/16,8/18/16,8:30:00,PM,8,18,2016
8/18/16 20:20,Los Angeles,CA,Fireball,10 seconds,"NEON GREEN STREAK OVER PICO FAIRFAX (L.A.), OVER FULL MOON.",8/19/16,8/18/16,8:20:00,PM,8,18,2016
8/18/16 18:00,Torrington,CT,Triangle,5 seconds,"Strange object, gliding over my town.",8/25/16,8/18/16,6:00:00,PM,8,18,2016
8/18/16 0:00,Kemp,TX,Circle,2 days,Color changing light in the sky. ((NUFORC Note: Possible twinkling star?? PD)),9/22/16,8/18/16,12:00:00,AM,8,18,2016
8/17/16 22:50,Opelousas,LA,Circle,20 minutes,Multi-colored flashing lights over Louisiana.,8/19/16,8/17/16,10:50:00,PM,8,17,2016
8/17/16 21:30,Wesley Chapel,FL,Fireball,2:45,Two red balls of fire rise into the sky...hover...and fly away from us.,8/19/16,8/17/16,9:30:00,PM,8,17,2016
8/17/16 21:00,Kansas City,MO,Circle,15 seconds,"Disappearing/reappearing dot in the sky, going down.",8/19/16,8/17/16,9:00:00,PM,8,17,2016
8/17/16 5:00,Baytown,TX,Triangle,2 minutes,Seen 3 bright white lights on each corner of the craft.. Stationary; as big as half of our football stadium. ((anonymous report)),8/19/16,8/17/16,5:00:00,AM,8,17,2016
8/16/16 23:00,Elizabethton,TN,Circle,2 minutes,I seen a round ball of orange light that shot up from the mountains up into the dark clouds then disappear. ((anonymous report)),8/19/16,8/16/16,11:00:00,PM,8,16,2016
8/16/16 23:00,Port Saint Lucie,FL,Triangle,30,Unidentified craft circling my neighborhood.,8/19/16,8/16/16,11:00:00,PM,8,16,2016
8/16/16 22:15,Gaylord,MI,Fireball,1 minute,"Lights in the sky over Gaylord, MI.",8/19/16,8/16/16,10:15:00,PM,8,16,2016
8/16/16 20:48,White Sands,NM,Circle,30 seconds,Metallic object viewed on video in sky above White Sands National Monument,9/22/16,8/16/16,8:48:00,PM,8,16,2016
8/16/16 7:12,Manchester (UK/England),,Circle,6 seconds,"I had just finished working a nightshift,when I was waiting at the bus stop. It was a clear morning and blue sky. I looked up at the sk",9/2/16,8/16/16,7:12:00,AM,8,16,2016
8/16/16 5:30,Providence,RI,Circle,10 minute,"Red circular object moving quickly, then stops and hovers over Providence, RI, changes colors and then disappears.",8/19/16,8/16/16,5:30:00,AM,8,16,2016
8/16/16 5:30,Providence,RI,Circle,5 minutes,"Red orb moving quickly, then stops multiple times over Providence, RI.",8/16/16,8/16/16,5:30:00,AM,8,16,2016
8/16/16 4:10,Edison,NJ,Triangle,Minutes (2 sightings),Lighted Triangular Crafts sighted within minutes of each other HIGH OVERHEAD.,8/16/16,8/16/16,4:10:00,AM,8,16,2016
8/15/16 23:15,Cornelius,NC,Circle,3 seconds,"One round bright light, brighter than the moon, appearing from nowhere and descending rapidly straight down followed by two smaller bri",8/16/16,8/15/16,11:15:00,PM,8,15,2016
8/15/16 21:36,San Diego,CA,Fireball,1 minute,Flashing fireball slowly moving over Mission Valley around 9:36 pm on Monday night 8/15/2016. Looked like the flash of fire wold repeat,8/16/16,8/15/16,9:36:00,PM,8,15,2016
8/15/16 21:00,Laguna Beach,CA,Fireball,15 minutes total,Comet-like UFO's with shimmery tales over the ocean turning on and off. ((anonymous report)),8/19/16,8/15/16,9:00:00,PM,8,15,2016
8/15/16 20:05,Gilbert,AZ,Circle,5 minutes,"Round shaped object with no blinking lights, just white, first high in air, then lower instantly, moving across the sky, disappears.",8/16/16,8/15/16,8:05:00,PM,8,15,2016
8/15/16 16:00,Pine island,MN,Circle,1 minutes,"Orange glowing basketball ball size object far in sky motionless, then moved away, blinked 2/3 times and disappeared.",3/10/17,8/15/16,4:00:00,PM,8,15,2016
8/14/16 22:40,Wassaic,NY,Fireball,15 seconds,"Fireball above Wassaic, NY.",8/16/16,8/14/16,10:40:00,PM,8,14,2016
8/14/16 21:30,Ogallala,NE,Triangle,>15 minutes,Spotted Triangle of lights above No Name Bay at Lake McConaughey in Ogallala NE,8/16/16,8/14/16,9:30:00,PM,8,14,2016
8/14/16 21:00,Camden,NJ,Circle,5 minutes,Red and orange light near Philadelphia international and the phillies stadium,8/16/16,8/14/16,9:00:00,PM,8,14,2016
8/14/16 21:00,Wheatland,CA,Circle,Several minutes,Observed strange bluish light. North to south direction. Unknown altitude. Very Fast. Horizon to horizon in approx. two minutes.,8/16/16,8/14/16,9:00:00,PM,8,14,2016
8/14/16 19:00,Nashua,NH,Circle,20 minutes,"Circular glowing craft, extremely fast. ((NUFORC Note: We believe that the object is a commercial airliner, above a contrail. PD))",8/16/16,8/14/16,7:00:00,PM,8,14,2016
8/14/16 0:00,Chester,SC,Triangle,Hours,They are bright almost like a star and you can see changing lights around them.,8/16/16,8/14/16,12:00:00,AM,8,14,2016
8/14/16,Buford,GA,Triangle,Until unseen,Large triangle. Only objects visible could have been a formation or one large ship; occurring for wks. ((anonymous report)),8/19/16,8/14/16,,,8,14,2016
8/13/16 21:00,Teston (UK/England),,Triangle,1 minute,Triangular object with white & blue lights.,9/2/16,8/13/16,9:00:00,PM,8,13,2016
8/13/16 3:25,Harrisburg,PA,Circle,3 seconds,"Flash of white/green light, moving very fast over the Susquehanna River. Suddenly disappears. No debris. ((anonymous report))",8/16/16,8/13/16,3:25:00,AM,8,13,2016
8/12/16 23:00,Fairfax,VA,Triangle,90 minutes,From about 23:00 to 00:30 I saw two triangle shaped figures in the sky. The appearance of the UFOs were that they had three white light,8/16/16,8/12/16,11:00:00,PM,8,12,2016
8/12/16 19:40,Kalawana (Sri Lanka),,Fireball,4 seconds,"The craft was a ball in shape, and had a very bright flash around. The flash could make the sky as daylight time.",8/19/16,8/12/16,7:40:00,PM,8,12,2016
8/12/16 19:00,St. Peters,MO,Circle,8 seconds,"We thought it was a plane falling from the sky, but as it became closer to the ground we realized the bright lit red ball did not have",8/16/16,8/12/16,7:00:00,PM,8,12,2016
8/12/16 16:00,Stuart,FL,Circle,Few seconds,Bright white light blue hue.,8/16/16,8/12/16,4:00:00,PM,8,12,2016
8/12/16 13:00,Yakima,WA,Circle,north close to the firing,"Looking N over there army base Yakima, WA, there is four or five lights above the sky moving very slowly. ((anonymous report))",8/16/16,8/12/16,1:00:00,PM,8,12,2016
8/12/16 4:00,Interstate 8,AZ,Triangle,10 minutes,"W on I-8, in AZ, E of Yuma at 4am. On my left, near an overpass, was a craft that looked to be size of car. ((anonymous report))",8/16/16,8/12/16,4:00:00,AM,8,12,2016
8/12/16 1:00,Lincoln,RI,Triangle,20 minutes,Observed Bizarre UFO Hovering over Trees-Lake- & then Flew right over our head while watching the meteor shower.,8/16/16,8/12/16,1:00:00,AM,8,12,2016
8/12/16 0:50,Rochester,NH,Triangle,1 hour+,((Daughter's report)) 3 lights connected by lines of light. Can't see stars though it. Moves in all directions.,8/16/16,8/12/16,12:50:00,AM,8,12,2016
8/11/16 23:45,Rochester,NH,Triangle,2 hours,A large black triangle with three lights that hovered around us for over 2 hours. A solid object that made no sound.,8/16/16,8/11/16,11:45:00,PM,8,11,2016
8/11/16 23:30,Three Oaks,MI,Triangle,2 minutes,Myself and 3 other friends seen a ufo coming across lake Michigan from Chicago area to Cherry beach. It was fast and silent. It stopped,8/16/16,8/11/16,11:30:00,PM,8,11,2016
8/11/16 22:57,Stone Creek,OH,Triangle,,Three (maybe four) flashing lights in the formation of a triangle!,8/16/16,8/11/16,10:57:00,PM,8,11,2016
8/11/16 22:30,South Gate,CA,Fireball,20 seconds,Look up at the sky to see a ball of green blue light dash quickly across and disappear. ((anonymous report)),8/16/16,8/11/16,10:30:00,PM,8,11,2016
8/11/16 22:30,Exeter,NH,Triangle,10 minutes,I see a bright white light far ahead in the sky. At first I thought it was just a plane. ((anonymous report)),8/16/16,8/11/16,10:30:00,PM,8,11,2016
8/11/16 21:20,New York City (Brooklyn),NY,Triangle,6 minutes,"My boyfriend and I saw two V-shaped objects flying slowly with no sound in Brooklyn, NY. ((anonymous report))",8/16/16,8/11/16,9:20:00,PM,8,11,2016
8/11/16 20:00,Chelan,WA,Circle,1 hour +,"Saw a doughnut-shaped object that looked like the first star just before sunset. It turned color with the sunset, and did not move.",8/16/16,8/11/16,8:00:00,PM,8,11,2016
8/11/16 20:00,Sharon,VT,Circle,3 seconds,Flashing bright white and red ring seen in sky above Sharon from highway. ((anonymous report)),8/16/16,8/11/16,8:00:00,PM,8,11,2016
8/11/16 9:10,Antioch,CA,Triangle,3-4 minutes,Me & fiance noticed a bright light sitting for a long period of time as if it was a star. ((anonymous report. Star??)),8/16/16,8/11/16,9:10:00,AM,8,11,2016
8/11/16 1:20,Anchorage/Eagle River (between),AK,Triangle,2 minutes,Midnight adventure car ride to the top of a mountain greeted by something beyond this earth?,8/16/16,8/11/16,1:20:00,AM,8,11,2016
8/11/16 1:00,Morse Mill,MO,Triangle,2 hours,I seen a triangle light changing gree to blue to white. See it strait to the N toward st louis. Video.,8/16/16,8/11/16,1:00:00,AM,8,11,2016
8/10/16 23:45,Oak Creek,WI,Circle,5 minutes,Round Red Orb formed into two orbs and hovered over me a minute I walked back in the house came out and they were gone but then they se,8/16/16,8/10/16,11:45:00,PM,8,10,2016
8/10/16 23:00,Fort Lauderdale,FL,Circle,15 minutes,"Driving down the highway there was a big bright circular light, it would dim and get really bright again. Then it would break off into",8/16/16,8/10/16,11:00:00,PM,8,10,2016
8/10/16 22:00,Home,PA,Triangle,2 seconds,Layers of illuminating green light in the shape of a triangle moving very fast toward the ground. ((Meteor??)),8/16/16,8/10/16,10:00:00,PM,8,10,2016
8/10/16 21:34,Angier,NC,Circle,10 seconds,Circular Blue object appearing in the sky,8/16/16,8/10/16,9:34:00,PM,8,10,2016
8/10/16 21:30,Johnson City,TN,Triangle,,Flashing stationary triangles which are not stars,8/16/16,8/10/16,9:30:00,PM,8,10,2016
8/10/16 11:20,Lafayette,CO,Triangle,30-60 seconds,Noticed a triangle object flying from Broomfield area to Boulder. ((anonymous report)),8/16/16,8/10/16,11:20:00,AM,8,10,2016
8/10/16 5:00,Menifee,CA,Circle,45 minutes,Invisible looking with fading out lights around rims of circle.,8/16/16,8/10/16,5:00:00,AM,8,10,2016
8/10/16 3:30,Avon,MA,Fireball,4 seconds,I was getting of exit 19 off of 24 south heading into Avon when I saw a green fireball shooting down only a few hundred feet from the g,8/16/16,8/10/16,3:30:00,AM,8,10,2016
