Date / Time,City,State,Shape,Duration,Summary,Posted,Date of Sighting,Time of Sighting,Meridian
8/1/96 16:00,San Jose,CA,Fireball,15-30 sec,A large boiling fireball 3/4 the size of the full moon. flew by so fast that i was the only oneto see it 2 others present I thought tha,3/7/98,8/1/96,4:00:00,PM
8/1/96 1:00,Brampton (Canada),ON,Fireball,2 min,Bright shpere turning counter clockwise viewed north of brampton,2/1/07,8/1/96,1:00:00,AM
7/24/96 23:10,Metalline Falls,WA,Fireball,8 seconds,Brilliant fireball shooting across the sky that crashed behind a mountain illuminating the entire valley.,3/2/04,7/24/96,11:10:00,PM
7/10/96 1:30,IndIan Nation Turnpike,OK,Fireball,15mn,green fire in the sky around 500yd up moveing north to south arond 50 ft top to boutom no sound,9/2/05,7/10/96,1:30:00,AM
7/5/96 0:00,Oak Hill,WV,Fireball,about a month,Burning glowing sphere(sparks),6/4/04,7/5/96,12:00:00,AM
7/3/96 10:00,University Place,WA,Fireball,30 seconds,"It was the fourth of july, actually the evening before. I was driving down 67th avenue, going towards lakewood, when I saw this big fi",4/2/99,7/3/96,10:00:00,AM
6/20/96 20:00,Kanab,UT,Fireball,3 minutes,i was at a trailer park by the edge of the K hill call the K hill because it has a K on it for kanab. I was getting my 7 month old son,7/26/02,6/20/96,8:00:00,PM
6/18/96 17:30,Alabama (location unspecified),AL,Fireball,3min,hovering ball of fire,5/15/06,6/18/96,5:30:00,PM
6/1/96 22:00,Summerlin/Las Vegas,NV,Fireball,2-3 secs,"Large, fast moving, turqoise/yellowish fireball.",1/10/09,6/1/96,10:00:00,PM
5/20/96 23:00,High Point,NC,Fireball,2 minutes,I was one the way home one night when a round object passed over head it looked like lava and fire around it,4/27/07,5/20/96,11:00:00,PM
5/5/96 20:00,New York City (Bronx),NY,Fireball,5-7 seconds,"Me and two friends were in a park hanging out. We looked up and saw a ""fireball"" streak across the entire sky, which was visible to us,",8/10/99,5/5/96,8:00:00,PM
4/15/96 21:00,Salmon Arm (Shushuap) (Canada),BC,Fireball,5 minutes,"Flying Fireballs , Piloted by ?",9/29/04,4/15/96,9:00:00,PM
4/15/96 14:00,Lacoochee,FL,Fireball,3 seconds,"huge fireball approx. 30 mile fire trail, traveling upward at a speed approx. 10,000 miles p.h.",5/24/99,4/15/96,2:00:00,PM
4/15/96 5:11,Long Beach,CA,Fireball,1.5 seconds,"A Large Brilliant green fireball was seen ""fall to earth"" in the direction of the Long beach airport.There was no fire or evidence of a",1/28/99,4/15/96,5:11:00,AM
4/1/96 23:00,Anamosa/Cedar Rapids (between),IA,Fireball,2-3 minutes,I was delivering a pizza to a house out of town. I was returning towards a gravel rode from a suburb. I came to the end of the drive,5/3/00,4/1/96,11:00:00,PM
2/10/96 17:00,Mount Shasta,CA,Fireball,10 seconds,"Driving on the road which ascends Mt. Shasta, first mile in. Object seen above and to front of car.",11/19/98,2/10/96,5:00:00,PM
12/31/95 21:00,Lake Stevens,WA,Fireball,15 seconds,RED LIGHT HOVERING LAKE STEVENS AREA MADE NO SOUND,1/5/11,12/31/95,9:00:00,PM
12/30/95 9:30,Livingston,MT,Fireball,10 secs,Close fireball flying at approx. 2000 mph flies over Interstate 90.,6/10/03,12/30/95,9:30:00,AM
12/24/95 22:00,Centreville/Selma (area on state road 219 between),AL,Fireball,+/- 5 seconds,Fireball over rural Alabama,8/5/01,12/24/95,10:00:00,PM
12/21/95 19:30,Birchwood,AK,Fireball,6-7 minutes,Highly unusual lengthy meteor observation.,12/18/14,12/21/95,7:30:00,PM
12/15/95 19:30,Elkridge,MD,Fireball,4 seconds,Late December 1995 green fireball with pale green tail flew over I-95 at around 7:30. Also spotted in Annapolis around the same time.,1/7/00,12/15/95,7:30:00,PM
12/5/95 23:10,Salluit (Canada),QC,Fireball,15-30 seconds,Blue fireball seen by three children in arctic,8/7/11,12/5/95,11:10:00,PM
11/25/95 22:30,Stonglandseidet/Mølnelva (Norway),,Fireball,,"A burning object, with the speed ofthe light,came from onwhere. stoped,turned right and left,then left this earth??",2/18/01,11/25/95,10:30:00,PM
11/15/95 19:30,Milwaukee,WI,Fireball,15 seconds?,Fireball in Milwaukee,9/9/03,11/15/95,7:30:00,PM
10/25/95 20:45,Sion Mills (Northern Ireland),,Fireball,3/4 seconds,"Two suns flying over our heads in Co. Tyrone, Northern IrelandOctober 1995",8/14/07,10/25/95,8:45:00,PM
10/20/95 22:00,Medford,OR,Fireball,25 seconds,We saw a bright light in the sky that lit up the entire mountain side as bright as daylight as it passed overhead.,9/17/00,10/20/95,10:00:00,PM
10/17/95 1:00,Brooksville,FL,Fireball,5 seconds,flying fireball streaked past my grandmothers house in the woods 20 feet off the ground moving near 65 mph.,8/11/04,10/17/95,1:00:00,AM
10/15/95 23:30,Chatsworth,CA,Fireball,5 sec,Moon size fireball flies over the San Fernando Valley Oct. 1995,10/30/06,10/15/95,11:30:00,PM
10/15/95 23:00,Split (in former Yugoslavia),,Fireball,15 SECONDS,"I was standing on the shore of the Adriatic Sea looking towrds Italy, seen object go frm left to right, approx altitiude1000ft",2/1/07,10/15/95,11:00:00,PM
10/15/95 21:00,Kallangur (Australia),,Fireball,5 minutes,UFO in kallangur,12/9/00,10/15/95,9:00:00,PM
9/28/95 21:00,Scottsdale,AZ,fireball,10-15 Seconds,Sighting of lone fireBall on 09/28/95.In the hours between 8pm and 10pm.,1/28/99,9/28/95,9:00:00,PM
9/23/95 6:30,Plaka (Naxos) (Greece),,Fireball,10sec,LASER-BRIGHT STAR-SIZED GREEN LIGHT / NORTH TO SOUTHBOUND / STRAIGHT PATH / NO HALO / NO TAIL / JUST BEFORE SUNRISE / PROJECT TWINKLE S,1/28/99,9/23/95,6:30:00,AM
9/20/95 19:30,Cold Bay,AK,Fireball,2minutes,Fireballs traveling low on horizon at great rate of speed and manueverablilty,2/16/00,9/20/95,7:30:00,PM
8/12/95 21:00,Enola,PA,Fireball,10 seconds,Bright orange and white fireballs,1/21/08,8/12/95,9:00:00,PM
7/15/95 22:30,South Prarie,WA,Fireball,4 seconds fireball/5 minu,"Fireball due north of my position, straight into ground on top of hill above Orting WA. Helicopter no markings searched area for 15-20",11/19/98,7/15/95,10:30:00,PM
7/15/95 0:00,Hesperia,CA,Fireball,about 10 miniuts,It was a glowing orange ball. IT was verry large. IT moved at a rappid speed right&left. Then dissapered in the center of rotating diam,8/10/99,7/15/95,12:00:00,AM
7/7/95 0:00,"Melbourne (VIC, Australia)",,Fireball,2 seconds,"Huge fireball that lit up the sky, and lit up the surroundings. It looked like a shooting star. But it was so bright and in our atmosph",5/24/99,7/7/95,12:00:00,AM
6/22/95 20:00,Kuwait,,Fireball,5 mintues,1995 in KUWAIT a green bright light flying toward the sky,2/14/08,6/22/95,8:00:00,PM
6/15/95 21:00,Glendale,AZ,Fireball,seconds,"Author's Summary Line: ""on orange ball of light appears over the mountains projects directly over head.. disappears""

It was approx",3/7/98,6/15/95,9:00:00,PM
6/15/95 2:00,Leveland,TX,Fireball,5min,Flourescent blue fireball moving faster than supersonic speed,1/17/04,6/15/95,2:00:00,AM
6/11/95 23:20,Guelph (approx 6 km west of) (Canada),ON,Fireball,correction 20secs,"Have been told could be ball lightining, I checked definition definitely not. It was a red ball type of light, aproximately 3 times",12/2/00,6/11/95,11:20:00,PM
6/1/95 23:45,Wailuku,HI,Fireball,10 minutes,Fireball from the West Maui Mountains toward the Pacific Ocean,10/10/11,6/1/95,11:45:00,PM
6/1/95 19:00,Reading (UK/England),,Fireball,,an object that was bright just disappeared when something strange happened to it.,3/16/01,6/1/95,7:00:00,PM
5/16/95 11:00,Lakewood,WA,Fireball,3 min,"I didn't know that there was a place to report such things. It took place back when I was 16, I am 34 now.",10/10/11,5/16/95,11:00:00,AM
5/15/95 4:30,Sage,CA,Fireball,,"a ball of light, that fell from the sky, suddenly so bright, and big, then nothing,",5/15/06,5/15/95,4:30:00,AM
4/21/95 9:30,Palatine,IL,Fireball,8 Seconds,Bright red fireball in the sky. Seen two seperate occasions. Resembled a flare.,4/27/04,4/21/95,9:30:00,AM
3/15/95 6:30,San Antonio,TX,Fireball,10 seconds,"Sometime in March, 1995, at 0630, facing west, l saw a large fireball move very fast from south to north, changing colors as it moved",5/15/06,3/15/95,6:30:00,AM
2/20/95 2:30,North Cove,WA,Fireball,2 minutes,A very very large meteor,3/6/01,2/20/95,2:30:00,AM
2/14/95 19:45,Klang (Selangor) (Malaysia),,Fireball,8mins,"The sun was setting, was in car with my mother heading home from grocery store.

saw floating fireballs like in the sky. tought they",2/12/04,2/14/95,7:45:00,PM
1/16/95 20:00,Kuwait,,Fireball,5 mintues,"green fire ball in KUWAIT toward the sky , and a power failure at the same location for one hour",2/14/08,1/16/95,8:00:00,PM
1/10/95 7:30,Nordmaling (Sweden),,Fireball,2 minutes,Me and my brothers saw a flying object in the sky.,7/23/00,1/10/95,7:30:00,AM
1/7/95 17:00,Edison,NJ,Fireball,2 min,"On the mentioned date, I was with a friend of mine at a local overlook area called Washington Rock. It was shortly after sunset. We w",2/1/07,1/7/95,5:00:00,PM
1/6/95 17:00,London (UK/England),,Fireball,40 SECS,GREEN BALL OF LIGHT APPROX 17.00 JANUARY 1995,2/18/01,1/6/95,5:00:00,PM
1/1/95 2:00,El Granada,CA,Fireball,45 seconds,Glowing fireball object crashed at Maverick's Beach,11/4/02,1/1/95,2:00:00,AM
12/26/94 19:30,West Hills,CA,Fireball,5 seconds,"Slow fireball, low in the sky",6/4/04,12/26/94,7:30:00,PM
12/8/94 2:45,McCall,ID,Fireball,10 seconds (?),Couple awakened by bright lights illuminating home. Neighbors saw same obj. hovering overhead. Power failure reptd.,11/20/01,12/8/94,2:45:00,AM
11/15/94 23:00,Liberty,KY,Fireball,15 mins,orange firery ball/ pouring out green and purple smoke from beneath./ at night-very visible,12/7/06,11/15/94,11:00:00,PM
10/25/94 21:00,Fish Point,MI,Fireball,10 minutes,2 round balls of fire hovering over Saginaw Bay,8/5/09,10/25/94,9:00:00,PM
10/15/94 19:00,Oxley,AR,Fireball,Seconds,On the way to my grandfathers house myself and my father witnessed a red fireball hovering in the middle of the old gravel road we were,3/21/14,10/15/94,7:00:00,PM
10/2/94,Bingen,WA,Fireball,15minutes to an hour,I was car camping with some friends at Bingen Marina. I was awakened by what I thought was a car pulling into the parking lot. (no car,4/2/99,10/2/94,,
9/20/94 20:00,Rancho Cordova,CA,Fireball,1second,While driving East on highway 50 fireball dropped out of sky.,1/28/99,9/20/94,8:00:00,PM
9/20/94 6:50,Dickson City,PA,Fireball,30-40 seconds,Burnt orange ball from 06:50 rising from the west for about 30 seconds until it reach the '10:30' postion in the sky before blinking ou,12/23/02,9/20/94,6:50:00,AM
9/9/94 6:30,Chico,CA,Fireball,5-7seconds,"large solid spherical, bright emerald green with yellow fiery tail, coming across sky at a slow downward angle. No impact felt or hear",10/2/99,9/9/94,6:30:00,AM
8/17/94 22:00,Dillion's Beach,CA,Fireball,2-3 minutes,IT WAS NIGHT AND WE WERE WALKING ALONG THE BEACH WHEN FROM BEHIND THE SAND DUNES A GREEN FIREBALL HOVERED ABOUT 10FT OFF THE GROUND THE,8/10/99,8/17/94,10:00:00,PM
8/15/94 22:00,Gilette,WY,Fireball,3-5 Seconds,Green fireball seen over Southeast Wyoming in August? (possibly July) 1994,2/14/06,8/15/94,10:00:00,PM
8/10/94 21:30,Conover,NC,Fireball,several minutes,Unexplained hovering fire ball in the sky,10/10/11,8/10/94,9:30:00,PM
7/15/94 1:00,Kernville,CA,Fireball,10 seconds,Bright Fire ball heading north over the mountains,2/1/07,7/15/94,1:00:00,AM
7/13/94 22:50,Perpignan (France),,Fireball,1 minute,All the people on the old road of Canet/Perpignan could see into the ravine on the right a orange flashball level up slowly in the air,10/30/06,7/13/94,10:50:00,PM
6/11/94 1:30,Macy,NE,Fireball,1 MIN,"SMALL PIECES, TURNED COLORS, AND BROKE INTO THREE PARTS THEN SHOT ACROSS THE DARK NIGHT.",2/14/10,6/11/94,1:30:00,AM
6/1/94 2:30,Lahaina,HI,Fireball,<1 minute,5 fireballs fly low over Lahaina in tight formation,9/5/17,6/1/94,2:30:00,AM
5/15/94 13:00,Antarctica (Ross Ice shelf) (Antarctica),,Fireball,2 seconds,green fireball streaking across the ski in a southwesterly direction,1/28/99,5/15/94,1:00:00,PM
5/1/94 20:00,Ocotillo Wells (near),CA,Fireball,4 hours,Large stationary fiery ball,2/3/12,5/1/94,8:00:00,PM
4/1/94 20:00,Faribault,MN,Fireball,3-4 sec,Observed a green fireball flying 30 ft above and along a river. It flew parallel to the terrain and emitted a long tall w/smoke & spark,1/28/99,4/1/94,8:00:00,PM
3/15/94 1:00,Howard AFB Panama canal,,Fireball,2 seconds,Streak of colors come together in the skys over Howard AFB Panama Canal.,12/2/00,3/15/94,1:00:00,AM
3/8/94 19:15,Seattle (University District),WA,Fireball,5 seconds,"Young man and girlfriend witness an intensely bright object streak across the night sky, followed by a second object.",2/1/07,3/8/94,7:15:00,PM
1/25/94 17:56,Spring Valley/LaMesa,CA,Fireball,5-7 minutes,"Fireball descending towards ground, changes trajectory, streaks away with giant tale behind",11/6/14,1/25/94,5:56:00,PM
1/17/94 5:00,Los Angeles,CA,Fireball,few seconds,Fire ball after northidge quake .,12/23/13,1/17/94,5:00:00,AM
8/15/93 22:00,Piteå (Sweden),,Fireball,,i saw a big boll in the air but after a cople of secunds it transformd it self to five bolls only one big boll and 4 smale ones and a,8/5/00,8/15/93,10:00:00,PM
7/15/93 14:00,Nagu (Finland),,Fireball,60 sec.,Blue-green shifting colored fireball lookalike object flying at a relative low above sea level at a very high speed in Finland,12/23/02,7/15/93,2:00:00,PM
6/15/93 3:00,Memphis,TN,Fireball,few seconds,Blue-ish fireball speeds past the University of Memphis in winter of 1993-1994.,8/19/00,6/15/93,3:00:00,AM
6/13/93 15:20,Sioux Falls,SD,Fireball,30 seconds,Fireball that changed color and split into 3 equal parts,5/24/05,6/13/93,3:20:00,PM
6/1/93 22:00,Sherbrooke (Canada),QC,Fireball,20 minutes,"Orange orb directs arch-like lazer to earth which reflects back up to the orb, followed by a sonic boom.",5/15/13,6/1/93,10:00:00,PM
6/1/93 13:00,"Everglades (I-75, MM 60)",FL,Fireball,10 minutes,500 ft off the sawgrass 150 yards from the road not moveing very bright i didnot stop when i got 10 miles i looked back the sky looked,11/20/02,6/1/93,1:00:00,PM
5/29/93,Walla Walla,WA,Fireball,seconds,slow moving fireball the day before a local crop circle story was in the newspaper,8/5/01,5/29/93,,
5/15/93 21:00,Barbers Point NAS,HI,Fireball,8-10 seconds,"Large, bright, silent fireball with a tail moving from east to west disappeared behind Makakilo hill",11/20/13,5/15/93,9:00:00,PM
5/15/93 2:30,Florence,MS,Fireball,5 sec,"green fireball w/long tail came straight down, when object reached horizon, was big flash like a huge explosion lit the whole sky for 1",11/20/02,5/15/93,2:30:00,AM
3/20/93 20:00,Joshua Tree National Monument,CA,Fireball,30-40 minutes,"Firebsall probe from large craft, exibiting obvious intelligence.",12/14/04,3/20/93,8:00:00,PM
12/12/92 0:00,Fonthill (Canada),ON,Fireball,3-5 minutes,fireball seen ~ 3-5 foot 'grey' alien being seen.,1/10/14,12/12/92,12:00:00,AM
11/24/92,Yaphank,NY,Fireball,1,1992 in Town of Yaphank a ufo crashing into the earth was seen. I believe that it was reportedly shaped like a boom-a-rang with one arm,2/1/07,11/24/92,,
10/31/92 22:00,Jackson,MI,Fireball,15 seconds,"Saw what appeared to be a meteor at first, but discovered differenty.",9/13/02,10/31/92,10:00:00,PM
10/29/92 9:00,Memphis (Frayser),TN,Fireball,10 minutes,A beach ball white orb at tree tops level traveling south at 5mph.,5/15/13,10/29/92,9:00:00,AM
9/5/92 23:00,Hat Point,ID,Fireball,15 Seconds,"At approx. midnight on September 5, 1992 at Hat Point, ID, I witnessed a huge green fireball with a brilliant white tail.",4/18/12,9/5/92,11:00:00,PM
8/18/92 17:00,Wagarville,AL,Fireball,1 minute,"A single yellow ""fireball"" appeared just over the tree line off highway 43 in Wagarville, Alabama. Moments after spotting the object, 5",3/16/00,8/18/92,5:00:00,PM
8/1/92 17:00,Union,WV,Fireball,15 seconds,A slow and steadily moving brilliant ball of light with no tail beam,7/5/08,8/1/92,5:00:00,PM
7/1/92 1:00,Willsboro,NY,Fireball,30 minutes,"It was basically a ball of pulsating light, there was no wings, no rotors, and discernable body or fuselage.",9/2/05,7/1/92,1:00:00,AM
6/1/92 22:00,Broward County (I-75 westbound),FL,Fireball,LONG,"IT WAS ABOUT 200 YARDS NORTH OF I75 THE ALLEY. ABOUT 50FT OFF THE GROUND OR LESS.IT WAS ALL BRIGHT LIGHT AND ROUND.AMBER IN COLOR,I WA",2/18/01,6/1/92,10:00:00,PM
6/1/92 21:00,Austin,TX,Fireball,5-10 minutes,A bright gold glow during a silvery lightning storm,12/2/00,6/1/92,9:00:00,PM
4/15/92 22:00,Landers,Ca,Fireball,1 hour,I Saw a fire ball above a distant hill that appeared cool rather than hot like the Sun,3/11/03,4/15/92,10:00:00,PM
3/5/92,New York City (Bronx),NY,Fireball,one minute,"A huge fire ball like a small moon, colors aqua, green, blue..sailed accross with soft wind sound...2:am Bronx NY",4/27/04,3/5/92,,
2/1/92,Laffolette,TN,Fireball,18 minutes,My cousin and I were watching boxing on television at his home when his pet German Shepard was outside' and started barking like crazy.,3/8/07,2/1/92,,
9/15/91 23:30,Canyon,TX,Fireball,15 minutes,((HOAX??)) I have not been compelled to report this incident until a few days ago to the MUFON website. ((anonymous report)),3/10/17,9/15/91,11:30:00,PM
9/12/91 19:35,Renton,WA,Fireball,5-10 MINS.,"At 7:35 P.M. this evening I witnessed an object traveling from S.E to N.W. It appeared to be similar to a ""shooting star"" with a brigh",10/2/99,9/12/91,7:35:00,PM
